Kearney 3E,2020-07-23 17:00:00 CDT,88°F,73°F,62%,87°F,430W/m^2,14MPH,SSE,1011mb,95°F,,0.00"
Keystone 4W,2020-07-23 16:00:00 MDT,90°F,65°F,43%,85°F,628W/m^2,13MPH,SSE,1006mb,92°F,,0.00"
Leigh 1W,2020-07-23 17:00:00 CDT,85°F,74°F,68%,86°F,321W/m^2,17MPH,SSE,1012mb,93°F,,0.00"
Lexington 4S,2020-07-23 17:00:00 CDT,87°F,71°F,61%,88°F,446W/m^2,5MPH,SSE,1010mb,93°F,,0.00"
Lincoln 1500 N 45th,2020-07-23 17:00:00 CDT,90°F,72°F,56%,92°F,657W/m^2,7MPH,SSE,1013mb,97°F,,0.00"
Lincoln 1700 N 10th,2020-07-23 17:00:00 CDT,91°F,72°F,54%,91°F,740W/m^2,8MPH,SW,1013mb,98°F,,0.00"
Lincoln 5700 S 27th,2020-07-23 17:00:00 CDT,91°F,73°F,57%,92°F,700W/m^2,7MPH,S,1013mb,99°F,,0.00"
Lincoln 9100 S 78th,2020-07-23 17:00:00 CDT,90°F,72°F,56%,89°F,536W/m^2,10MPH,S,1014mb,97°F,,0.00"
Long Pine 20S,2020-07-23 17:00:00 CDT,88°F,70°F,55%,90°F,690W/m^2,26MPH,S,1008mb,93°F,,0.00"
Memphis 4N,2020-07-23 17:00:00 CDT,90°F,75°F,61%,91°F,688W/m^2,8MPH,SSE,1013mb,101°F,,0.00"
Memphis 5N,2020-07-23 17:00:00 CDT,90°F,75°F,62%,89°F,806W/m^2,10MPH,S,1013mb,101°F,,0.00"
Merna 2SW,2020-07-23 17:00:00 CDT,85°F,71°F,63%,79°F,482W/m^2,14MPH,SSE,1010mb,91°F,,0.00"
Mullen 30N,2020-07-23 16:00:00 MDT,92°F,63°F,38%,75°F,656W/m^2,13MPH,S,,93°F,,0.00"
Naper 12SW,2020-07-23 17:00:00 CDT,87°F,71°F,59%,89°F,447W/m^2,14MPH,S,1008mb,94°F,,0.00"
Nebraska City 3NW,2020-07-23 17:00:00 CDT,87°F,76°F,70%,88°F,398W/m^2,3MPH,SSE,1014mb,98°F,,0.00"
North Platte 3SW Beta,2020-07-23 17:00:00 CDT,89°F,65°F,45%,85°F,391W/m^2,14MPH,SSE,1007mb,91°F,,0.00"
Oakland 4W,2020-07-23 17:00:00 CDT,87°F,75°F,67%,87°F,546W/m^2,12MPH,S,1013mb,97°F,,0.00"
Ord 2N,2020-07-23 17:00:00 CDT,88°F,74°F,63%,88°F,328W/m^2,16MPH,S,1010mb,96°F,,0.00"
Oshkosh 6N,2020-07-23 16:00:00 MDT,95°F,58°F,29%,99°F,744W/m^2,15MPH,SSE,1003mb,94°F,,0.00"
Overton 6SE,2020-07-23 17:00:00 CDT,85°F,73°F,68%,84°F,357W/m^2,9MPH,SSE,1011mb,91°F,,0.00"
Pierce 2SW,2020-07-23 17:00:00 CDT,87°F,74°F,66%,87°F,431W/m^2,11MPH,S,1011mb,95°F,,0.00"
Plattsmouth 2SE,2020-07-23 17:00:00 CDT,87°F,74°F,66%,91°F,560W/m^2,8MPH,SSE,1014mb,96°F,,0.00"
Plymouth 4E,2020-07-23 17:00:00 CDT,86°F,75°F,68%,87°F,381W/m^2,8MPH,SSE,1013mb,95°F,,0.00"
Ragan 5W,2020-07-23 17:00:00 CDT,90°F,73°F,57%,84°F,690W/m^2,17MPH,SSE,1010mb,98°F,,0.00"
Rulo 5SW,2020-07-23 17:00:00 CDT,89°F,77°F,68%,90°F,620W/m^2,7MPH,SE,1014mb,102°F,,0.00"
Scottsbluff 2NW,2020-07-23 16:00:00 MDT,93°F,52°F,25%,84°F,583W/m^2,2MPH,ENE,1002mb,90°F,,0.00"
Scottsbluff 6NW,2020-07-23 16:00:00 MDT,95°F,57°F,28%,88°F,797W/m^2,3MPH,SE,1002mb,93°F,,0.00"
Shelton 2SW,2020-07-23 17:00:00 CDT,84°F,74°F,72%,90°F,460W/m^2,8MPH,SSE,1012mb,92°F,,0.00"
Sidney 2NW,2020-07-23 16:00:00 MDT,90°F,54°F,29%,85°F,126W/m^2,9MPH,SSE,1004mb,88°F,,0.00"
Smithfield 2E,2020-07-23 17:00:00 CDT,85°F,71°F,63%,85°F,472W/m^2,11MPH,SSE,1011mb,91°F,,0.00"
Sparks 5NE,2020-07-23 17:00:00 CDT,90°F,68°F,48%,79°F,636W/m^2,17MPH,S,1006mb,94°F,,0.00"
Walton 5NW,2020-07-23 17:00:00 CDT,89°F,72°F,59%,87°F,249W/m^2,8MPH,SSE,1013mb,96°F,,0.00"
West Point 2W,2020-07-23 17:00:00 CDT,88°F,77°F,71%,84°F,701W/m^2,12MPH,SSE,1013mb,100°F,,0.00"
Whitman 5NE,2020-07-23 16:00:00 MDT,90°F,61°F,38%,77°F,653W/m^2,18MPH,S,1006mb,90°F,,0.00"
Winslow 6E,2020-07-23 17:00:00 CDT,88°F,76°F,68%,82°F,452W/m^2,13MPH,SSE,1014mb,98°F,,0.00"
Wood River 5SE,2020-07-23 17:00:00 CDT,85°F,73°F,68%,89°F,305W/m^2,10MPH,SSE,1012mb,92°F,,0.00"
York 2W,2020-07-23 17:00:00 CDT,87°F,75°F,68%,89°F,493W/m^2,7MPH,S,1012mb,96°F,,0.00"
Ainsworth 2NE,2020-07-23 18:00:00 CDT,87°F,72°F,62%,89°F,226W/m^2,15MPH,S,1007mb,93°F,,0.00"
Alda 3W,2020-07-23 18:00:00 CDT,86°F,74°F,68%,90°F,259W/m^2,9MPH,SSE,1012mb,93°F,,0.00"
Alliance 6NW,2020-07-23 17:00:00 MDT,93°F,50°F,24%,87°F,529W/m^2,9MPH,SSE,1002mb,90°F,,0.00"
Arthur 8S,2020-07-23 17:00:00 MDT,90°F,61°F,38%,92°F,512W/m^2,18MPH,S,1005mb,90°F,,0.00"
Axtell 5NE,2020-07-23 18:00:00 CDT,87°F,74°F,67%,86°F,469W/m^2,9MPH,SSE,1011mb,95°F,,0.00"
Big Springs 8NE,2020-07-23 17:00:00 MDT,89°F,58°F,36%,86°F,149W/m^2,13MPH,SSE,1006mb,88°F,,0.00"
Broadwater 7N,2020-07-23 17:00:00 MDT,93°F,52°F,25%,96°F,576W/m^2,12MPH,SSE,1002mb,90°F,,0.00"
Brule 6SW,2020-07-23 17:00:00 MDT,87°F,61°F,42%,92°F,221W/m^2,8MPH,SSE,1007mb,87°F,,0.00"
Central City 3W,2020-07-23 18:00:00 CDT,84°F,73°F,70%,89°F,281W/m^2,9MPH,SSE,1012mb,91°F,,0.00"
Champion 5SE,2020-07-23 17:00:00 MDT,86°F,62°F,44%,83°F,42W/m^2,7MPH,SSE,1007mb,86°F,,0.00"
Concord 2E,2020-07-23 18:00:00 CDT,85°F,74°F,70%,86°F,196W/m^2,10MPH,SSE,1012mb,93°F,,0.00"
Cozad 8N,2020-07-23 18:00:00 CDT,86°F,74°F,69%,84°F,489W/m^2,10MPH,SE,1008mb,94°F,,0.00"
Curtis 1N,2020-07-23 18:00:00 CDT,91°F,66°F,43%,85°F,297W/m^2,13MPH,SSE,1007mb,94°F,,0.00"
Decatur 7S,2020-07-23 18:00:00 CDT,87°F,74°F,65%,85°F,282W/m^2,12MPH,S,1012mb,95°F,,0.00"
Dickens 1NE,2020-07-23 18:00:00 CDT,87°F,65°F,48%,90°F,157W/m^2,17MPH,SSE,1008mb,89°F,,0.00"
Dunning 6NW,2020-07-23 18:00:00 CDT,88°F,68°F,51%,85°F,506W/m^2,15MPH,S,1008mb,92°F,,0.00"
Eagle 3NW Beta,2020-07-23 18:00:00 CDT,88°F,74°F,65%,87°F,502W/m^2,5MPH,SSE,1013mb,97°F,,0.00"
Elgin 6W,2020-07-23 18:00:00 CDT,85°F,75°F,71%,86°F,274W/m^2,10MPH,S,1011mb,93°F,,0.00"
Emmet 2E,2020-07-23 18:00:00 CDT,88°F,73°F,61%,95°F,385W/m^2,14MPH,S,1007mb,97°F,,0.00"
Firth 3N,2020-07-23 18:00:00 CDT,85°F,74°F,70%,84°F,222W/m^2,5MPH,S,1013mb,93°F,,0.00"
Fordyce 4N,2020-07-23 18:00:00 CDT,88°F,73°F,60%,88°F,193W/m^2,16MPH,SSE,1011mb,96°F,,0.00"
Gordon 4SE,2020-07-23 17:00:00 MDT,93°F,56°F,29%,88°F,509W/m^2,12MPH,SSW,1001mb,92°F,,0.00"
Gothenburg 2NW,2020-07-23 18:00:00 CDT,88°F,68°F,52%,89°F,502W/m^2,16MPH,S,1008mb,92°F,,0.00"
Grant 1E,2020-07-23 17:00:00 MDT,86°F,59°F,40%,84°F,17W/m^2,6MPH,SE,1006mb,85°F,,0.00"
Guide Rock 3E,2020-07-23 18:00:00 CDT,87°F,69°F,56%,82°F,467W/m^2,13MPH,SSE,1012mb,91°F,,0.00"
Harrison 4NW,2020-07-23 17:00:00 MDT,88°F,45°F,22%,89°F,95W/m^2,11MPH,SSW,1001mb,85°F,,0.00"
Harvard 4SW,2020-07-23 18:00:00 CDT,86°F,74°F,68%,86°F,678W/m^2,8MPH,SSE,1012mb,95°F,,0.00"
Hayes Center 3N,2020-07-23 18:00:00 CDT,92°F,64°F,40%,88°F,643W/m^2,20MPH,SE,1006mb,93°F,,0.00"
Holdrege 5N,2020-07-23 18:00:00 CDT,86°F,72°F,64%,85°F,535W/m^2,13MPH,S,1010mb,93°F,,0.00"
Indianola 8SW,2020-07-23 18:00:00 CDT,90°F,65°F,44%,90°F,519W/m^2,16MPH,SSE,1008mb,92°F,,0.00"
Kearney 3E,2020-07-23 18:00:00 CDT,85°F,74°F,70%,87°F,204W/m^2,10MPH,SE,1011mb,92°F,,0.00"
Keystone 4W,2020-07-23 17:00:00 MDT,91°F,64°F,41%,85°F,390W/m^2,17MPH,SE,1005mb,93°F,,0.00"
Leigh 1W,2020-07-23 18:00:00 CDT,86°F,73°F,66%,86°F,361W/m^2,16MPH,S,1012mb,93°F,,0.00"
Lexington 4S,2020-07-23 18:00:00 CDT,88°F,70°F,54%,88°F,490W/m^2,9MPH,SSE,1009mb,93°F,,0.00"
Lincoln 1500 N 45th,2020-07-23 18:00:00 CDT,88°F,72°F,60%,92°F,133W/m^2,7MPH,S,1013mb,95°F,,0.00"
Lincoln 1700 N 10th,2020-07-23 18:00:00 CDT,89°F,71°F,56%,91°F,152W/m^2,8MPH,SSE,1013mb,95°F,,0.00"
Lincoln 5700 S 27th,2020-07-23 18:00:00 CDT,88°F,72°F,60%,92°F,186W/m^2,4MPH,SSW,1013mb,94°F,,0.00"
Lincoln 9100 S 78th,2020-07-23 18:00:00 CDT,87°F,72°F,61%,89°F,164W/m^2,8MPH,S,1014mb,94°F,,0.00"
Long Pine 20S,2020-07-23 18:00:00 CDT,86°F,70°F,59%,91°F,459W/m^2,26MPH,S,1008mb,91°F,,0.00"
Memphis 4N,2020-07-23 18:00:00 CDT,88°F,74°F,62%,92°F,161W/m^2,11MPH,S,1013mb,97°F,,0.00"
Memphis 5N,2020-07-23 18:00:00 CDT,88°F,73°F,62%,90°F,167W/m^2,8MPH,S,1013mb,96°F,,0.00"
Merna 2SW,2020-07-23 18:00:00 CDT,85°F,72°F,67%,79°F,308W/m^2,11MPH,SSE,1009mb,91°F,,0.00"
Mullen 30N,2020-07-23 17:00:00 MDT,91°F,66°F,44%,76°F,492W/m^2,12MPH,S,,93°F,,0.00"
Naper 12SW,2020-07-23 18:00:00 CDT,87°F,73°F,63%,89°F,198W/m^2,9MPH,S,1007mb,94°F,,0.00"
Nebraska City 3NW,2020-07-23 18:00:00 CDT,88°F,77°F,70%,88°F,498W/m^2,3MPH,SE,1014mb,101°F,,0.00"
North Platte 3SW Beta,2020-07-23 18:00:00 CDT,92°F,66°F,43%,86°F,675W/m^2,16MPH,SSE,1006mb,94°F,,0.00"
Oakland 4W,2020-07-23 18:00:00 CDT,86°F,76°F,71%,87°F,349W/m^2,10MPH,SSE,1012mb,96°F,,0.00"
Ord 2N,2020-07-23 18:00:00 CDT,87°F,74°F,66%,87°F,582W/m^2,12MPH,SSE,1010mb,96°F,,0.00"
Oshkosh 6N,2020-07-23 17:00:00 MDT,93°F,60°F,33%,100°F,621W/m^2,19MPH,SSE,1003mb,92°F,,0.00"
Overton 6SE,2020-07-23 18:00:00 CDT,87°F,73°F,63%,84°F,249W/m^2,11MPH,S,1010mb,94°F,,0.00"
Pierce 2SW,2020-07-23 18:00:00 CDT,86°F,74°F,67%,88°F,271W/m^2,13MPH,S,1011mb,93°F,,0.00"
Plattsmouth 2SE,2020-07-23 18:00:00 CDT,87°F,75°F,66%,92°F,336W/m^2,7MPH,SSE,1014mb,97°F,,0.00"
Plymouth 4E,2020-07-23 18:00:00 CDT,85°F,75°F,73%,87°F,250W/m^2,6MPH,SSE,1013mb,94°F,,0.00"
Ragan 5W,2020-07-23 18:00:00 CDT,88°F,71°F,59%,85°F,476W/m^2,17MPH,SSE,1010mb,94°F,,0.00"
Rulo 5SW,2020-07-23 18:00:00 CDT,88°F,78°F,73%,90°F,421W/m^2,5MPH,SE,1014mb,101°F,,0.00"
Scottsbluff 2NW,2020-07-23 17:00:00 MDT,93°F,53°F,26%,85°F,464W/m^2,7MPH,WSW,1002mb,91°F,,0.00"
Scottsbluff 6NW,2020-07-23 17:00:00 MDT,94°F,55°F,28%,89°F,648W/m^2,2MPH,S,1002mb,92°F,,0.00"
Shelton 2SW,2020-07-23 18:00:00 CDT,83°F,75°F,76%,90°F,150W/m^2,6MPH,SSE,1012mb,91°F,,0.00"
Sidney 2NW,2020-07-23 17:00:00 MDT,93°F,52°F,25%,86°F,551W/m^2,10MPH,S,1003mb,90°F,,0.00"
Smithfield 2E,2020-07-23 18:00:00 CDT,87°F,70°F,58%,85°F,541W/m^2,12MPH,SSE,1010mb,92°F,,0.00"
Sparks 5NE,2020-07-23 18:00:00 CDT,90°F,72°F,54%,79°F,431W/m^2,15MPH,S,1005mb,97°F,,0.00"
Walton 5NW,2020-07-23 18:00:00 CDT,88°F,73°F,61%,87°F,137W/m^2,9MPH,SSE,1013mb,97°F,,0.00"
West Point 2W,2020-07-23 18:00:00 CDT,87°F,76°F,69%,85°F,454W/m^2,10MPH,SSE,1012mb,98°F,,0.00"
Whitman 5NE,2020-07-23 17:00:00 MDT,89°F,60°F,38%,77°F,504W/m^2,19MPH,SSE,1005mb,88°F,,0.00"
Winslow 6E,2020-07-23 18:00:00 CDT,86°F,76°F,71%,83°F,439W/m^2,13MPH,S,1013mb,96°F,,0.00"
Wood River 5SE,2020-07-23 18:00:00 CDT,85°F,73°F,67%,89°F,212W/m^2,11MPH,SSE,1011mb,91°F,,0.00"
York 2W,2020-07-23 18:00:00 CDT,84°F,75°F,74%,88°F,212W/m^2,6MPH,SE,1012mb,92°F,,0.00"
Ainsworth 2NE,2020-07-23 19:00:00 CDT,86°F,72°F,62%,87°F,288W/m^2,15MPH,S,1007mb,92°F,,0.00"
Alda 3W,2020-07-23 19:00:00 CDT,83°F,73°F,72%,90°F,146W/m^2,5MPH,SE,1012mb,89°F,,0.00"
Alliance 6NW,2020-07-23 18:00:00 MDT,92°F,55°F,29%,88°F,338W/m^2,6MPH,S,1002mb,89°F,,0.00"
Arthur 8S,2020-07-23 18:00:00 MDT,89°F,63°F,42%,92°F,330W/m^2,16MPH,S,1006mb,89°F,,0.00"
Axtell 5NE,2020-07-23 19:00:00 CDT,85°F,72°F,65%,86°F,277W/m^2,9MPH,SSE,1011mb,91°F,,0.00"
Big Springs 8NE,2020-07-23 18:00:00 MDT,87°F,59°F,40%,86°F,429W/m^2,17MPH,S,1006mb,86°F,,0.00"
Broadwater 7N,2020-07-23 18:00:00 MDT,92°F,54°F,28%,96°F,344W/m^2,14MPH,SSE,1003mb,89°F,,0.00"
Brule 6SW,2020-07-23 18:00:00 MDT,82°F,62°F,52%,92°F,378W/m^2,14MPH,S,1008mb,83°F,,0.00"
Central City 3W,2020-07-23 19:00:00 CDT,85°F,73°F,69%,88°F,334W/m^2,9MPH,SSE,1012mb,91°F,,0.00"
Champion 5SE,2020-07-23 18:00:00 MDT,75°F,64°F,69%,83°F,3W/m^2,13MPH,NW,1011mb,,,0.00"
Concord 2E,2020-07-23 19:00:00 CDT,85°F,73°F,68%,86°F,332W/m^2,10MPH,SSE,1012mb,92°F,,0.00"
Cozad 8N,2020-07-23 19:00:00 CDT,84°F,72°F,67%,84°F,62W/m^2,6MPH,SSE,1009mb,90°F,,0.00"
Curtis 1N,2020-07-23 19:00:00 CDT,88°F,64°F,45%,85°F,105W/m^2,12MPH,S,1008mb,90°F,,0.00"
Decatur 7S,2020-07-23 19:00:00 CDT,86°F,74°F,68%,85°F,259W/m^2,11MPH,SSE,1012mb,95°F,,0.00"
Dickens 1NE,2020-07-23 19:00:00 CDT,85°F,65°F,51%,88°F,9W/m^2,10MPH,SSE,1009mb,86°F,,0.00"
Dunning 6NW,2020-07-23 19:00:00 CDT,87°F,69°F,55%,86°F,315W/m^2,20MPH,S,1008mb,91°F,,0.00"
Eagle 3NW Beta,2020-07-23 19:00:00 CDT,85°F,76°F,75%,87°F,107W/m^2,2MPH,SSE,1013mb,94°F,,0.00"
Elgin 6W,2020-07-23 19:00:00 CDT,83°F,74°F,75%,85°F,285W/m^2,10MPH,SSE,1011mb,90°F,,0.00"
Emmet 2E,2020-07-23 19:00:00 CDT,87°F,72°F,62%,94°F,273W/m^2,15MPH,S,1007mb,94°F,,0.00"
Firth 3N,2020-07-23 19:00:00 CDT,84°F,75°F,75%,84°F,130W/m^2,4MPH,SSE,1013mb,91°F,,0.00"
Fordyce 4N,2020-07-23 19:00:00 CDT,87°F,73°F,63%,87°F,147W/m^2,15MPH,SSE,1010mb,95°F,,0.00"
Gordon 4SE,2020-07-23 18:00:00 MDT,93°F,51°F,24%,89°F,322W/m^2,16MPH,S,1001mb,90°F,,0.00"
Gothenburg 2NW,2020-07-23 19:00:00 CDT,85°F,69°F,59%,89°F,77W/m^2,15MPH,SSE,1009mb,89°F,,0.00"
Grant 1E,2020-07-23 18:00:00 MDT,78°F,61°F,55%,84°F,17W/m^2,20MPH,SW,1009mb,,,0.00"
Guide Rock 3E,2020-07-23 19:00:00 CDT,87°F,73°F,63%,82°F,310W/m^2,10MPH,SSE,1012mb,94°F,,0.00"
Harrison 4NW,2020-07-23 18:00:00 MDT,88°F,48°F,25%,90°F,76W/m^2,15MPH,S,1001mb,85°F,,0.00"
Harvard 4SW,2020-07-23 19:00:00 CDT,85°F,74°F,70%,86°F,372W/m^2,9MPH,SSE,1012mb,92°F,,0.00"
Hayes Center 3N,2020-07-23 19:00:00 CDT,86°F,64°F,48%,88°F,32W/m^2,13MPH,SSE,1008mb,87°F,,0.00"
Holdrege 5N,2020-07-23 19:00:00 CDT,84°F,72°F,67%,85°F,281W/m^2,11MPH,SSE,1010mb,90°F,,0.00"
Indianola 8SW,2020-07-23 19:00:00 CDT,88°F,64°F,45%,90°F,126W/m^2,15MPH,SSE,1008mb,89°F,,0.00"
Kearney 3E,2020-07-23 19:00:00 CDT,86°F,74°F,67%,87°F,289W/m^2,14MPH,SE,1010mb,94°F,,0.00"
Keystone 4W,2020-07-23 18:00:00 MDT,88°F,62°F,42%,86°F,212W/m^2,20MPH,SSE,1006mb,88°F,,0.00"
Leigh 1W,2020-07-23 19:00:00 CDT,84°F,74°F,72%,86°F,98W/m^2,10MPH,S,1012mb,90°F,,0.00"
Lexington 4S,2020-07-23 19:00:00 CDT,86°F,72°F,63%,89°F,204W/m^2,9MPH,SE,1009mb,91°F,,0.00"
Lincoln 1500 N 45th,2020-07-23 19:00:00 CDT,87°F,73°F,62%,91°F,141W/m^2,4MPH,SSE,1013mb,94°F,,0.00"
Lincoln 1700 N 10th,2020-07-23 19:00:00 CDT,88°F,72°F,59%,90°F,157W/m^2,6MPH,SSE,1013mb,96°F,,0.00"
Lincoln 5700 S 27th,2020-07-23 19:00:00 CDT,86°F,73°F,64%,92°F,106W/m^2,2MPH,S,1013mb,94°F,,0.00"
Lincoln 9100 S 78th,2020-07-23 19:00:00 CDT,86°F,74°F,69%,89°F,104W/m^2,5MPH,SSE,1013mb,94°F,,0.00"
Long Pine 20S,2020-07-23 19:00:00 CDT,86°F,69°F,59%,91°F,284W/m^2,20MPH,S,1008mb,90°F,,0.00"
Memphis 4N,2020-07-23 19:00:00 CDT,87°F,75°F,67%,91°F,152W/m^2,6MPH,SSE,1013mb,96°F,,0.00"
Memphis 5N,2020-07-23 19:00:00 CDT,87°F,74°F,67%,90°F,228W/m^2,6MPH,SSE,1013mb,95°F,,0.00"
Merna 2SW,2020-07-23 19:00:00 CDT,84°F,72°F,68%,79°F,275W/m^2,8MPH,SSE,1009mb,90°F,,0.00"
Mullen 30N,2020-07-23 18:00:00 MDT,89°F,63°F,42%,76°F,320W/m^2,17MPH,S,,90°F,,0.00"
Naper 12SW,2020-07-23 19:00:00 CDT,88°F,71°F,57%,89°F,299W/m^2,19MPH,S,1006mb,95°F,,0.00"
Nebraska City 3NW,2020-07-23 19:00:00 CDT,86°F,76°F,73%,87°F,189W/m^2,3MPH,SSE,1014mb,96°F,,0.00"
North Platte 3SW Beta,2020-07-23 19:00:00 CDT,86°F,65°F,48%,86°F,45W/m^2,12MPH,SSE,1007mb,88°F,,0.00"
Oakland 4W,2020-07-23 19:00:00 CDT,87°F,75°F,67%,87°F,272W/m^2,10MPH,S,1012mb,96°F,,0.00"
Ord 2N,2020-07-23 19:00:00 CDT,85°F,73°F,68%,87°F,226W/m^2,10MPH,SSE,1010mb,92°F,,0.00"
Oshkosh 6N,2020-07-23 18:00:00 MDT,91°F,59°F,35%,99°F,350W/m^2,20MPH,SSE,1004mb,90°F,,0.00"
Overton 6SE,2020-07-23 19:00:00 CDT,85°F,73°F,66%,85°F,376W/m^2,10MPH,SSE,1010mb,92°F,,0.00"
Pierce 2SW,2020-07-23 19:00:00 CDT,84°F,74°F,71%,88°F,310W/m^2,9MPH,S,1011mb,91°F,,0.00"
Plattsmouth 2SE,2020-07-23 19:00:00 CDT,86°F,76°F,73%,92°F,90W/m^2,3MPH,SSE,1014mb,95°F,,0.00"
Plymouth 4E,2020-07-23 19:00:00 CDT,83°F,75°F,76%,87°F,87W/m^2,4MPH,SSE,1013mb,90°F,,0.00"
Ragan 5W,2020-07-23 19:00:00 CDT,87°F,71°F,59%,85°F,255W/m^2,13MPH,SSE,1010mb,92°F,,0.00"
Rulo 5SW,2020-07-23 19:00:00 CDT,85°F,78°F,80%,90°F,99W/m^2,4MPH,SE,1014mb,97°F,,0.00"
Scottsbluff 2NW,2020-07-23 18:00:00 MDT,90°F,60°F,36%,85°F,356W/m^2,2MPH,NW,1002mb,90°F,,0.00"
Scottsbluff 6NW,2020-07-23 18:00:00 MDT,91°F,60°F,36%,90°F,352W/m^2,0MPH,NNW,1002mb,91°F,,0.00"
Shelton 2SW,2020-07-23 19:00:00 CDT,84°F,74°F,71%,89°F,301W/m^2,9MPH,SSE,1012mb,92°F,,0.00"
Sidney 2NW,2020-07-23 18:00:00 MDT,87°F,56°F,35%,86°F,334W/m^2,15MPH,SE,1004mb,86°F,,0.00"
Smithfield 2E,2020-07-23 19:00:00 CDT,85°F,72°F,64%,86°F,315W/m^2,10MPH,SSE,1010mb,91°F,,0.00"
Sparks 5NE,2020-07-23 19:00:00 CDT,90°F,69°F,50%,79°F,288W/m^2,19MPH,S,1005mb,94°F,,0.00"
Walton 5NW,2020-07-23 19:00:00 CDT,87°F,74°F,66%,86°F,129W/m^2,7MPH,SSE,1013mb,95°F,,0.00"
West Point 2W,2020-07-23 19:00:00 CDT,86°F,75°F,70%,85°F,245W/m^2,10MPH,S,1012mb,95°F,,0.00"
Whitman 5NE,2020-07-23 18:00:00 MDT,87°F,63°F,45%,77°F,321W/m^2,16MPH,S,1006mb,88°F,,0.00"
Winslow 6E,2020-07-23 19:00:00 CDT,85°F,76°F,76%,83°F,146W/m^2,9MPH,S,1013mb,94°F,,0.00"
Wood River 5SE,2020-07-23 19:00:00 CDT,84°F,73°F,69%,89°F,347W/m^2,10MPH,SE,1011mb,91°F,,0.00"
York 2W,2020-07-23 19:00:00 CDT,85°F,76°F,74%,88°F,344W/m^2,4MPH,SSE,1012mb,94°F,,0.00"
Ainsworth 2NE,2020-07-23 20:00:00 CDT,84°F,71°F,66%,84°F,121W/m^2,11MPH,S,1008mb,89°F,,0.00"
Alda 3W,2020-07-23 20:00:00 CDT,83°F,73°F,72%,89°F,74W/m^2,4MPH,SSE,1012mb,88°F,,0.00"
Alliance 6NW,2020-07-23 19:00:00 MDT,89°F,55°F,31%,88°F,158W/m^2,9MPH,S,1003mb,87°F,,0.00"
Arthur 8S,2020-07-23 19:00:00 MDT,86°F,62°F,45%,91°F,149W/m^2,13MPH,S,1006mb,86°F,,0.00"
Axtell 5NE,2020-07-23 20:00:00 CDT,81°F,73°F,75%,85°F,17W/m^2,6MPH,SE,1011mb,86°F,,0.00"
Big Springs 8NE,2020-07-23 19:00:00 MDT,82°F,53°F,36%,86°F,65W/m^2,11MPH,SSE,1007mb,81°F,,0.00"
Broadwater 7N,2020-07-23 19:00:00 MDT,86°F,54°F,34%,94°F,149W/m^2,13MPH,SSE,1005mb,85°F,,0.00"
Brule 6SW,2020-07-23 19:00:00 MDT,84°F,55°F,38%,91°F,197W/m^2,12MPH,S,1007mb,83°F,,0.00"
Central City 3W,2020-07-23 20:00:00 CDT,83°F,74°F,76%,87°F,108W/m^2,8MPH,SSE,1012mb,89°F,,0.00"
Champion 5SE,2020-07-23 19:00:00 MDT,70°F,64°F,81%,82°F,8W/m^2,14MPH,S,1012mb,,,"0.00"
Concord 2E,2020-07-23 20:00:00 CDT,82°F,73°F,75%,86°F,26W/m^2,7MPH,S,1012mb,88°F,,0.00"
Cozad 8N,2020-07-23 20:00:00 CDT,80°F,73°F,78%,85°F,24W/m^2,4MPH,SE,1010mb,84°F,,0.00"
Curtis 1N,2020-07-23 20:00:00 CDT,85°F,67°F,56%,85°F,25W/m^2,9MPH,SSE,1009mb,87°F,,0.00"
Decatur 7S,2020-07-23 20:00:00 CDT,83°F,75°F,76%,85°F,82W/m^2,8MPH,SSE,1012mb,91°F,,0.00"
Dickens 1NE,2020-07-23 20:00:00 CDT,82°F,64°F,55%,86°F,4W/m^2,11MPH,SSE,1009mb,84°F,,0.00"
Dunning 6NW,2020-07-23 20:00:00 CDT,85°F,70°F,62%,85°F,127W/m^2,14MPH,SSE,1008mb,89°F,,0.00"
Eagle 3NW Beta,2020-07-23 20:00:00 CDT,83°F,75°F,77%,87°F,54W/m^2,2MPH,SSE,1013mb,91°F,,0.00"
Elgin 6W,2020-07-23 20:00:00 CDT,81°F,74°F,79%,83°F,76W/m^2,7MPH,SSE,1011mb,86°F,,0.00"
Emmet 2E,2020-07-23 20:00:00 CDT,85°F,74°F,69%,92°F,109W/m^2,12MPH,SSE,1008mb,92°F,,0.00"
Firth 3N,2020-07-23 20:00:00 CDT,82°F,75°F,81%,83°F,52W/m^2,3MPH,SE,1013mb,88°F,,0.00"
Fordyce 4N,2020-07-23 20:00:00 CDT,84°F,73°F,69%,86°F,71W/m^2,12MPH,SSE,1011mb,91°F,,0.00"
Gordon 4SE,2020-07-23 19:00:00 MDT,89°F,59°F,38%,89°F,144W/m^2,20MPH,S,1003mb,88°F,,0.00"
Gothenburg 2NW,2020-07-23 20:00:00 CDT,83°F,70°F,66%,87°F,18W/m^2,7MPH,SSE,1009mb,87°F,,0.00"
Grant 1E,2020-07-23 19:00:00 MDT,80°F,61°F,52%,82°F,134W/m^2,7MPH,SSE,1008mb,81°F,,0.00"
Guide Rock 3E,2020-07-23 20:00:00 CDT,84°F,73°F,68%,82°F,87W/m^2,7MPH,SE,1012mb,91°F,,0.00"
